ID,Entity,Label
223,ALICE experiment,EXPERIMENT
223,antiproton,PARTICLE
223,tau lepton,PARTICLE
223,Fermilab,FACILITY
223,13.6 TeV,ENERGY
223,proton,PARTICLE
223,ATLAS,DETECTOR
223,ALICE,DETECTOR
224,KLOE-2 experiment,EXPERIMENT
224,pp collisions,COLLISION
224,Xi baryon,PARTICLE
224,10.6 TeV,ENERGY
224,HERA-B,DETECTOR
224,KLOE-2,DETECTOR
224,HERA,FACILITY
225,heavy-ion collisions,COLLISION
225,NA62 experiment,EXPERIMENT
225,Fermilab,FACILITY
225,COMPASS,DETECTOR
225,6.5 TeV,ENERGY
225,photon,PARTICLE
225,NA62,DETECTOR
226,Large Hadron Collider,FACILITY
226,electron neutrino,PARTICLE
226,NOvA experiment,EXPERIMENT
226,pp collisions,COLLISION
226,neutrino,PARTICLE
226,electron,PARTICLE
226,1.96 TeV,ENERGY
226,ALICE,DETECTOR
226,NOvA,DETECTOR
227,heavy-ion collisions,COLLISION
227,ALICE experiment,EXPERIMENT
227,antiproton,PARTICLE
227,6.5 TeV,ENERGY
227,proton,PARTICLE
227,ALICE,DETECTOR
227,NOvA,DETECTOR
227,LHC,FACILITY
228,Pb-Pb collisions,COLLISION
228,NOvA experiment,EXPERIMENT
228,neutrino,PARTICLE
228,Fermilab,FACILITY
228,BaBar,DETECTOR
228,8 TeV,ENERGY
228,muon,PARTICLE
228,NOvA,DETECTOR
229,SLAC National Accelerator Laboratory,FACILITY
229,BaBar experiment,EXPERIMENT
229,Au-Au collisions,COLLISION
229,positron,PARTICLE
229,3.5 TeV,ENERGY
229,BaBar,DETECTOR
229,LHCb,DETECTOR
229,LHC,FACILITY
230,LHCf experiment,EXPERIMENT
230,pp collisions,COLLISION
230,3.5 TeV,ENERGY
230,photon,PARTICLE
230,HERA-B,DETECTOR
230,LHCf,DETECTOR
230,HERA,FACILITY
230,SPS,FACILITY
230,LHC,FACILITY
231,KLOE-2 experiment,EXPERIMENT
231,Pb-Pb collisions,COLLISION
231,5.02 TeV,ENERGY
231,KLOE-2,DETECTOR
231,muon,PARTICLE
231,NA62,DETECTOR
231,HERA,FACILITY
232,MicroBooNE experiment,EXPERIMENT
232,Jefferson Laboratory,FACILITY
232,ion-ion collisions,COLLISION
232,p-Pb collisions,COLLISION
232,bottom quark,PARTICLE
232,MicroBooNE,DETECTOR
232,13 TeV,ENERGY
232,TOTEM,DETECTOR
232,LHC,FACILITY
233,proton-proton collisions,COLLISION
233,ion-ion collisions,COLLISION
233,FASER experiment,EXPERIMENT
233,chargino,PARTICLE
233,proton,PARTICLE
233,14 TeV,ENERGY
233,FASER,DETECTOR
233,NA62,DETECTOR
233,LEP,FACILITY
234,Brookhaven National Laboratory,FACILITY
234,nucleus-nucleus collisions,COLLISION
234,ATLAS experiment,EXPERIMENT
234,Z boson,PARTICLE
234,6.5 TeV,ENERGY
234,MoEDAL,DETECTOR
234,ATLAS,DETECTOR
235,SLAC National Accelerator Laboratory,FACILITY
235,heavy-ion collisions,COLLISION
235,KLOE-2 experiment,EXPERIMENT
235,B meson,PARTICLE
235,COMPASS,DETECTOR
235,KLOE-2,DETECTOR
235,13 TeV,ENERGY
236,Brookhaven National Laboratory,FACILITY
236,proton-antiproton collisions,COLLISION
236,CDF experiment,EXPERIMENT
236,antiproton,PARTICLE
236,positron,PARTICLE
236,10.6 TeV,ENERGY
236,6.5 TeV,ENERGY
236,proton,PARTICLE
236,FASER,DETECTOR
236,CDF,DETECTOR
237,Belle II experiment,EXPERIMENT
237,Xe-Xe collisions,COLLISION
237,Belle II,DETECTOR
237,1.96 TeV,ENERGY
237,D meson,PARTICLE
237,ATLAS,DETECTOR
237,RHIC,FACILITY
238,proton-antiproton collisions,COLLISION
238,Belle II experiment,EXPERIMENT
238,antiproton,PARTICLE
238,Belle II,DETECTOR
238,Fermilab,FACILITY
238,Z boson,PARTICLE
238,proton,PARTICLE
238,KLOE-2,DETECTOR
238,7 TeV,ENERGY
239,Jefferson Laboratory,FACILITY
239,BaBar experiment,EXPERIMENT
239,p-Pb collisions,COLLISION
239,Upsilon meson,PARTICLE
239,dark matter,PARTICLE
239,BaBar,DETECTOR
239,8 TeV,ENERGY
239,NOvA,DETECTOR
240,Pb-Pb collisions,COLLISION
240,T2K experiment,EXPERIMENT
240,muon neutrino,PARTICLE
240,neutrino,PARTICLE
240,5.02 TeV,ENERGY
240,W boson,PARTICLE
240,muon,PARTICLE
240,CERN,FACILITY
240,CDF,DETECTOR
240,T2K,DETECTOR
241,proton-antiproton collisions,COLLISION
241,NA62 experiment,EXPERIMENT
241,Upsilon meson,PARTICLE
241,antiproton,PARTICLE
241,5.02 TeV,ENERGY
241,proton,PARTICLE
241,ATLAS,DETECTOR
241,NA62,DETECTOR
241,CERN,FACILITY
242,CDF experiment,EXPERIMENT
242,pp collisions,COLLISION
242,neutrino,PARTICLE
242,Belle II,DETECTOR
242,5.02 TeV,ENERGY
242,CERN,FACILITY
242,CDF,DETECTOR
243,Pb-Pb collisions,COLLISION
243,NOvA experiment,EXPERIMENT
243,muon neutrino,PARTICLE
243,neutrino,PARTICLE
243,Tevatron,FACILITY
243,ATLAS,DETECTOR
243,7 TeV,ENERGY
243,muon,PARTICLE
243,NOvA,DETECTOR
244,electron-positron collisions,COLLISION
244,FASER experiment,EXPERIMENT
244,neutralino,PARTICLE
244,electron,PARTICLE
244,positron,PARTICLE
244,B meson,PARTICLE
244,14 TeV,ENERGY
244,FASER,DETECTOR
244,BaBar,DETECTOR
244,CERN,FACILITY
245,CMS experiment,EXPERIMENT
245,pp collisions,COLLISION
245,13.6 TeV,ENERGY
245,pion,PARTICLE
245,CERN,FACILITY
245,CMS,DETECTOR
245,T2K,DETECTOR
246,Au-Au collisions,COLLISION
246,LHCb experiment,EXPERIMENT
246,100 TeV,ENERGY
246,pion,PARTICLE
246,LHCb,DETECTOR
246,NA62,DETECTOR
246,SPS,FACILITY
246,LHC,FACILITY
247,Brookhaven National Laboratory,FACILITY
247,proton-antiproton collisions,COLLISION
247,LHCf experiment,EXPERIMENT
247,bottom quark,PARTICLE
247,antiproton,PARTICLE
247,proton,PARTICLE
247,7 TeV,ENERGY
247,LHCb,DETECTOR
247,LHCf,DETECTOR
247,LHC,FACILITY
248,deep-inelastic scattering,COLLISION
248,FASER experiment,EXPERIMENT
248,0.9 TeV,ENERGY
248,photon,PARTICLE
248,KLOE-2,DETECTOR
248,FASER,DETECTOR
248,KEK,FACILITY
249,Jefferson Laboratory,FACILITY
249,Belle II experiment,EXPERIMENT
249,ion-ion collisions,COLLISION
249,tau neutrino,PARTICLE
249,neutrino,PARTICLE
249,Belle II,DETECTOR
249,5.02 TeV,ENERGY
249,MoEDAL,DETECTOR
250,proton-proton collisions,COLLISION
250,NA62 experiment,EXPERIMENT
250,dark matter,PARTICLE
250,proton,PARTICLE
250,13 TeV,ENERGY
250,NA62,DETECTOR
250,CDF,DETECTOR
250,LEP,FACILITY
251,deep-inelastic scattering,COLLISION
251,NOvA experiment,EXPERIMENT
251,Lambda baryon,PARTICLE
251,3.5 TeV,ENERGY
251,MoEDAL,DETECTOR
251,NOvA,DETECTOR
251,HERA,FACILITY
252,NA62 experiment,EXPERIMENT
252,p-Pb collisions,COLLISION
252,Upsilon meson,PARTICLE
252,13.6 TeV,ENERGY
252,NA62,DETECTOR
252,DESY,FACILITY
252,T2K,DETECTOR
253,deep-inelastic scattering,COLLISION
253,KLOE-2 experiment,EXPERIMENT
253,Higgs boson,PARTICLE
253,chargino,PARTICLE
253,3.5 TeV,ENERGY
253,KLOE-2,DETECTOR
253,LHCf,DETECTOR
253,LHC,FACILITY
254,proton-proton collisions,COLLISION
254,LHCb experiment,EXPERIMENT
254,top quark,PARTICLE
254,10.6 TeV,ENERGY
254,proton,PARTICLE
254,LHCb,DETECTOR
254,HERA,FACILITY
254,LHC,FACILITY
254,D0,DETECTOR
255,Xe-Xe collisions,COLLISION
255,NOvA experiment,EXPERIMENT
255,tau lepton,PARTICLE
255,MicroBooNE,DETECTOR
255,3.5 TeV,ENERGY
255,NOvA,DETECTOR
255,LEP,FACILITY
256,ATLAS experiment,EXPERIMENT
256,Xe-Xe collisions,COLLISION
256,antiproton,PARTICLE
256,Tevatron,FACILITY
256,1.96 TeV,ENERGY
256,proton,PARTICLE
256,ATLAS,DETECTOR
257,electron-positron collisions,COLLISION
257,Xe-Xe collisions,COLLISION
257,LHCf experiment,EXPERIMENT
257,top quark,PARTICLE
257,electron,PARTICLE
257,positron,PARTICLE
257,Tevatron,FACILITY
257,COMPASS,DETECTOR
257,3.5 TeV,ENERGY
257,LHCf,DETECTOR
257,LHC,FACILITY
258,deep-inelastic scattering,COLLISION
258,proton-proton collisions,COLLISION
258,LHCf experiment,EXPERIMENT
258,stop squark,PARTICLE
258,Fermilab,FACILITY
258,proton,PARTICLE
258,7 TeV,ENERGY
258,LHCf,DETECTOR
258,LHC,FACILITY
258,D0,DETECTOR
259,Large Hadron Collider,FACILITY
259,KLOE-2 experiment,EXPERIMENT
259,Xe-Xe collisions,COLLISION
259,antiproton,PARTICLE
259,COMPASS,DETECTOR
259,proton,PARTICLE
259,KLOE-2,DETECTOR
259,13 TeV,ENERGY
260,KLOE-2 experiment,EXPERIMENT
260,Pb-Pb collisions,COLLISION
260,Z boson,PARTICLE
260,100 TeV,ENERGY
260,KLOE-2,DETECTOR
260,LHCf,DETECTOR
260,LHC,FACILITY
261,proton-antiproton collisions,COLLISION
261,NOvA experiment,EXPERIMENT
261,dark matter,PARTICLE
261,antiproton,PARTICLE
261,Fermilab,FACILITY
261,900 GeV,ENERGY
261,3.5 TeV,ENERGY
261,proton,PARTICLE
261,NOvA,DETECTOR
261,CDF,DETECTOR
262,ion-ion collisions,COLLISION
262,BaBar experiment,EXPERIMENT
262,neutralino,PARTICLE
262,Tevatron,FACILITY
262,14 TeV,ENERGY
262,BaBar,DETECTOR
262,D0,DETECTOR
263,LHCb experiment,EXPERIMENT
263,pp collisions,COLLISION
263,Higgs boson,PARTICLE
263,7 TeV,ENERGY
263,LHCb,DETECTOR
263,DESY,FACILITY
263,CMS,DETECTOR
263,LHC,FACILITY
264,electron-positron collisions,COLLISION
264,CMS experiment,EXPERIMENT
264,tau neutrino,PARTICLE
264,J/psi meson,PARTICLE
264,MicroBooNE,DETECTOR
264,neutrino,PARTICLE
264,electron,PARTICLE
264,positron,PARTICLE
264,6.5 TeV,ENERGY
264,CMS,DETECTOR
264,KEK,FACILITY
265,ion-ion collisions,COLLISION
265,NOvA experiment,EXPERIMENT
265,Omega baryon,PARTICLE
265,top quark,PARTICLE
265,2.76 TeV,ENERGY
265,HERA-B,DETECTOR
265,NOvA,DETECTOR
265,DESY,FACILITY
265,HERA,FACILITY
266,deep-inelastic scattering,COLLISION
266,BaBar experiment,EXPERIMENT
266,Tevatron,FACILITY
266,5.02 TeV,ENERGY
266,gluon,PARTICLE
266,BaBar,DETECTOR
266,NOvA,DETECTOR
267,Belle II experiment,EXPERIMENT
267,Pb-Pb collisions,COLLISION
267,Belle II,DETECTOR
267,14 TeV,ENERGY
267,pion,PARTICLE
267,NOvA,DETECTOR
267,HERA,FACILITY
268,Jefferson Laboratory,FACILITY
268,heavy-ion collisions,COLLISION
268,BaBar experiment,EXPERIMENT
268,neutralino,PARTICLE
268,SND@LHC,DETECTOR
268,6.5 TeV,ENERGY
268,BaBar,DETECTOR
268,LHC,FACILITY
269,SND@LHC experiment,EXPERIMENT
269,p-Pb collisions,COLLISION
269,dark matter,PARTICLE
269,W boson,PARTICLE
269,SND@LHC,DETECTOR
269,8 TeV,ENERGY
269,NA62,DETECTOR
269,LHC,FACILITY
270,SLAC National Accelerator Laboratory,FACILITY
270,electron neutrino,PARTICLE
270,ALICE experiment,EXPERIMENT
270,Xe-Xe collisions,COLLISION
270,neutrino,PARTICLE
270,electron,PARTICLE
270,0.9 TeV,ENERGY
270,ALICE,DETECTOR
270,BaBar,DETECTOR
271,heavy-ion collisions,COLLISION
271,COMPASS experiment,EXPERIMENT
271,MicroBooNE,DETECTOR
271,COMPASS,DETECTOR
271,proton,PARTICLE
271,14 TeV,ENERGY
271,CERN,FACILITY
272,proton-proton collisions,COLLISION
272,Large Hadron Collider,FACILITY
272,CMS experiment,EXPERIMENT
272,strange quark,PARTICLE
272,SND@LHC,DETECTOR
272,900 GeV,ENERGY
272,proton,PARTICLE
272,CMS,DETECTOR
272,LHC,FACILITY
273,ALICE experiment,EXPERIMENT
273,p-Pb collisions,COLLISION
273,J/psi meson,PARTICLE
273,13 TeV,ENERGY
273,ALICE,DETECTOR
273,BaBar,DETECTOR
273,LEP,FACILITY
274,proton-antiproton collisions,COLLISION
274,TOTEM experiment,EXPERIMENT
274,muon neutrino,PARTICLE
274,antiproton,PARTICLE
274,neutrino,PARTICLE
274,6.5 TeV,ENERGY
274,proton,PARTICLE
274,TOTEM,DETECTOR
274,muon,PARTICLE
274,LHCb,DETECTOR
274,LEP,FACILITY
274,LHC,FACILITY
275,SLAC National Accelerator Laboratory,FACILITY
275,D0 experiment,EXPERIMENT
275,pp collisions,COLLISION
275,Higgs boson,PARTICLE
275,8 TeV,ENERGY
275,CDF,DETECTOR
275,D0,DETECTOR
276,SND@LHC experiment,EXPERIMENT
276,Pb-Pb collisions,COLLISION
276,neutralino,PARTICLE
276,SND@LHC,DETECTOR
276,14 TeV,ENERGY
276,NA62,DETECTOR
276,DESY,FACILITY
276,LHC,FACILITY
277,SLAC National Accelerator Laboratory,FACILITY
277,COMPASS experiment,EXPERIMENT
277,ion-ion collisions,COLLISION
277,Lambda baryon,PARTICLE
277,COMPASS,DETECTOR
277,ALICE,DETECTOR
277,7 TeV,ENERGY
278,electron-positron collisions,COLLISION
278,Jefferson Laboratory,FACILITY
278,electron neutrino,PARTICLE
278,CDF experiment,EXPERIMENT
278,neutrino,PARTICLE
278,electron,PARTICLE
278,positron,PARTICLE
278,2.76 TeV,ENERGY
278,KLOE-2,DETECTOR
278,CDF,DETECTOR
279,proton-antiproton collisions,COLLISION
279,FASER experiment,EXPERIMENT
279,J/psi meson,PARTICLE
279,antiproton,PARTICLE
279,Belle II,DETECTOR
279,3.5 TeV,ENERGY
279,proton,PARTICLE
279,FASER,DETECTOR
279,SPS,FACILITY
280,LHCb experiment,EXPERIMENT
280,pp collisions,COLLISION
280,5.02 TeV,ENERGY
280,proton,PARTICLE
280,MoEDAL,DETECTOR
280,LHCb,DETECTOR
280,HERA,FACILITY
280,LHC,FACILITY
281,proton-proton collisions,COLLISION
281,KLOE-2 experiment,EXPERIMENT
281,Tevatron,FACILITY
281,200 GeV,ENERGY
281,proton,PARTICLE
281,photon,PARTICLE
281,MoEDAL,DETECTOR
281,KLOE-2,DETECTOR
282,Brookhaven National Laboratory,FACILITY
282,deep-inelastic scattering,COLLISION
282,NA62 experiment,EXPERIMENT
282,p-Pb collisions,COLLISION
282,B meson,PARTICLE
282,200 GeV,ENERGY
282,NA62,DETECTOR
282,CMS,DETECTOR
282,LHC,FACILITY
283,Brookhaven National Laboratory,FACILITY
283,heavy-ion collisions,COLLISION
283,Au-Au collisions,COLLISION
283,D0 experiment,EXPERIMENT
283,tau lepton,PARTICLE
283,5.02 TeV,ENERGY
283,MoEDAL,DETECTOR
283,D0,DETECTOR
284,ion-ion collisions,COLLISION
284,ALICE experiment,EXPERIMENT
284,neutrino,PARTICLE
284,2.76 TeV,ENERGY
284,ALICE,DETECTOR
284,LHCf,DETECTOR
284,SPS,FACILITY
284,LHC,FACILITY
285,electron-positron collisions,COLLISION
285,NOvA experiment,EXPERIMENT
285,electron,PARTICLE
285,positron,PARTICLE
285,Tevatron,FACILITY
285,200 GeV,ENERGY
285,ALICE,DETECTOR
285,pion,PARTICLE
285,NOvA,DETECTOR
286,electron-positron collisions,COLLISION
286,SND@LHC experiment,EXPERIMENT
286,electron,PARTICLE
286,positron,PARTICLE
286,5.02 TeV,ENERGY
286,SND@LHC,DETECTOR
286,14 TeV,ENERGY
286,KEK,FACILITY
286,LHC,FACILITY
286,D0,DETECTOR
287,ion-ion collisions,COLLISION
287,KLOE-2 experiment,EXPERIMENT
287,W boson,PARTICLE
287,3.5 TeV,ENERGY
287,HERA-B,DETECTOR
287,KLOE-2,DETECTOR
287,CERN,FACILITY
287,HERA,FACILITY
288,proton-proton collisions,COLLISION
288,NA62 experiment,EXPERIMENT
288,strange quark,PARTICLE
288,SuperKEKB,FACILITY
288,proton,PARTICLE
288,MoEDAL,DETECTOR
288,14 TeV,ENERGY
288,NA62,DETECTOR
288,KEK,FACILITY
289,nucleus-nucleus collisions,COLLISION
289,NA62 experiment,EXPERIMENT
289,dark matter,PARTICLE
289,D meson,PARTICLE
289,14 TeV,ENERGY
289,NA62,DETECTOR
289,NOvA,DETECTOR
289,RHIC,FACILITY
290,SND@LHC experiment,EXPERIMENT
290,ion-ion collisions,COLLISION
290,J/psi meson,PARTICLE
290,1.96 TeV,ENERGY
290,SND@LHC,DETECTOR
290,gluon,PARTICLE
290,LHCf,DETECTOR
290,HERA,FACILITY
290,LHC,FACILITY
291,ion-ion collisions,COLLISION
291,T2K experiment,EXPERIMENT
291,Higgs boson,PARTICLE
291,Tevatron,FACILITY
291,10.6 TeV,ENERGY
291,T2K,DETECTOR
292,nucleus-nucleus collisions,COLLISION
292,Large Hadron Collider,FACILITY
292,T2K experiment,EXPERIMENT
292,neutralino,PARTICLE
292,6.5 TeV,ENERGY
292,NOvA,DETECTOR
292,T2K,DETECTOR
293,ATLAS experiment,EXPERIMENT
293,pp collisions,COLLISION
293,bottom quark,PARTICLE
293,13 TeV,ENERGY
293,ATLAS,DETECTOR
293,BaBar,DETECTOR
293,RHIC,FACILITY
294,proton-antiproton collisions,COLLISION
294,MoEDAL experiment,EXPERIMENT
294,muon neutrino,PARTICLE
294,stop squark,PARTICLE
294,antiproton,PARTICLE
294,neutrino,PARTICLE
294,10.6 TeV,ENERGY
294,proton,PARTICLE
294,MoEDAL,DETECTOR
294,BaBar,DETECTOR
294,muon,PARTICLE
294,LHC,FACILITY
295,deep-inelastic scattering,COLLISION
295,LHCb experiment,EXPERIMENT
295,neutralino,PARTICLE
295,1.96 TeV,ENERGY
295,LHCb,DETECTOR
295,SPS,FACILITY
295,LHC,FACILITY
296,ATLAS experiment,EXPERIMENT
296,Pb-Pb collisions,COLLISION
296,top quark,PARTICLE
296,1.96 TeV,ENERGY
296,ATLAS,DETECTOR
296,ALICE,DETECTOR
296,HERA,FACILITY
297,SLAC National Accelerator Laboratory,FACILITY
297,deep-inelastic scattering,COLLISION
297,SND@LHC experiment,EXPERIMENT
297,neutrino,PARTICLE
297,1.96 TeV,ENERGY
297,SND@LHC,DETECTOR
297,BaBar,DETECTOR
297,LHC,FACILITY
298,nucleus-nucleus collisions,COLLISION
298,FASER experiment,EXPERIMENT
298,neutrino,PARTICLE
298,200 GeV,ENERGY
298,FASER,DETECTOR
298,LHCf,DETECTOR
298,SPS,FACILITY
298,LHC,FACILITY
299,Brookhaven National Laboratory,FACILITY
299,TOTEM experiment,EXPERIMENT
299,Xe-Xe collisions,COLLISION
299,Higgs boson,PARTICLE
299,13.6 TeV,ENERGY
299,TOTEM,DETECTOR
299,BaBar,DETECTOR
300,SLAC National Accelerator Laboratory,FACILITY
300,Xe-Xe collisions,COLLISION
300,NA62 experiment,EXPERIMENT
300,13.6 TeV,ENERGY
300,D meson,PARTICLE
300,NA62,DETECTOR
300,CMS,DETECTOR
301,electron-positron collisions,COLLISION
301,LHCf experiment,EXPERIMENT
301,Upsilon meson,PARTICLE
301,electron,PARTICLE
301,positron,PARTICLE
301,6.5 TeV,ENERGY
301,BaBar,DETECTOR
301,LHCf,DETECTOR
301,RHIC,FACILITY
301,LHC,FACILITY
302,FASER experiment,EXPERIMENT
302,p-Pb collisions,COLLISION
302,tau lepton,PARTICLE
302,SND@LHC,DETECTOR
302,200 GeV,ENERGY
302,FASER,DETECTOR
302,DESY,FACILITY
302,LHC,FACILITY
303,Brookhaven National Laboratory,FACILITY
303,KLOE-2 experiment,EXPERIMENT
303,Au-Au collisions,COLLISION
303,charm quark,PARTICLE
303,Belle II,DETECTOR
303,2.76 TeV,ENERGY
303,Z boson,PARTICLE
303,KLOE-2,DETECTOR
304,nucleus-nucleus collisions,COLLISION
304,MoEDAL experiment,EXPERIMENT
304,2.76 TeV,ENERGY
304,MoEDAL,DETECTOR
304,kaon,PARTICLE
304,HERA,FACILITY
304,CDF,DETECTOR
305,Au-Au collisions,COLLISION
305,CDF experiment,EXPERIMENT
305,Xi baryon,PARTICLE
305,Belle II,DETECTOR
305,0.9 TeV,ENERGY
305,RHIC,FACILITY
305,CDF,DETECTOR
306,T2K experiment,EXPERIMENT
306,pp collisions,COLLISION
306,Xi baryon,PARTICLE
306,13 TeV,ENERGY
306,LHCf,DETECTOR
306,T2K,DETECTOR
306,KEK,FACILITY
306,LHC,FACILITY
307,nucleus-nucleus collisions,COLLISION
307,Belle II experiment,EXPERIMENT
307,p-Pb collisions,COLLISION
307,chargino,PARTICLE
307,Belle II,DETECTOR
307,SND@LHC,DETECTOR
307,7 TeV,ENERGY
307,RHIC,FACILITY
307,LHC,FACILITY
308,SLAC National Accelerator Laboratory,FACILITY
308,deep-inelastic scattering,COLLISION
308,NOvA experiment,EXPERIMENT
308,p-Pb collisions,COLLISION
308,Belle II,DETECTOR
308,D meson,PARTICLE
308,6.5 TeV,ENERGY
308,NOvA,DETECTOR
309,electron-positron collisions,COLLISION
309,Jefferson Laboratory,FACILITY
309,LHCb experiment,EXPERIMENT
309,electron,PARTICLE
309,positron,PARTICLE
309,chargino,PARTICLE
309,14 TeV,ENERGY
309,LHCb,DETECTOR
309,CMS,DETECTOR
309,LHC,FACILITY
310,heavy-ion collisions,COLLISION
310,NOvA experiment,EXPERIMENT
310,MicroBooNE,DETECTOR
310,top quark,PARTICLE
310,100 TeV,ENERGY
310,NOvA,DETECTOR
310,HERA,FACILITY
311,p-Pb collisions,COLLISION
311,D0 experiment,EXPERIMENT
311,900 GeV,ENERGY
311,13 TeV,ENERGY
311,pion,PARTICLE
311,LHCb,DETECTOR
311,KEK,FACILITY
311,LHC,FACILITY
311,D0,DETECTOR
312,ion-ion collisions,COLLISION
312,BaBar experiment,EXPERIMENT
312,Lambda baryon,PARTICLE
312,14 TeV,ENERGY
312,BaBar,DETECTOR
312,LEP,FACILITY
312,D0,DETECTOR
313,ion-ion collisions,COLLISION
313,electron neutrino,PARTICLE
313,NOvA experiment,EXPERIMENT
313,neutrino,PARTICLE
313,electron,PARTICLE
313,MoEDAL,DETECTOR
313,8 TeV,ENERGY
313,NOvA,DETECTOR
313,RHIC,FACILITY
314,ion-ion collisions,COLLISION
314,MoEDAL experiment,EXPERIMENT
314,Fermilab,FACILITY
314,MoEDAL,DETECTOR
314,gluon,PARTICLE
314,ALICE,DETECTOR
314,8 TeV,ENERGY
314,kaon,PARTICLE
315,proton-antiproton collisions,COLLISION
315,TOTEM experiment,EXPERIMENT
315,strange quark,PARTICLE
315,bottom quark,PARTICLE
315,antiproton,PARTICLE
315,5.02 TeV,ENERGY
315,proton,PARTICLE
315,TOTEM,DETECTOR
315,BaBar,DETECTOR
315,LEP,FACILITY
316,LHCb experiment,EXPERIMENT
316,pp collisions,COLLISION
316,positron,PARTICLE
316,COMPASS,DETECTOR
316,900 GeV,ENERGY
316,LHCb,DETECTOR
316,HERA,FACILITY
316,LHC,FACILITY
317,Jefferson Laboratory,FACILITY
317,BaBar experiment,EXPERIMENT
317,pp collisions,COLLISION
317,Xi baryon,PARTICLE
317,5.02 TeV,ENERGY
317,ALICE,DETECTOR
317,BaBar,DETECTOR
318,COMPASS experiment,EXPERIMENT
318,Au-Au collisions,COLLISION
318,Omega baryon,PARTICLE
318,COMPASS,DETECTOR
318,8 TeV,ENERGY
318,CERN,FACILITY
318,CMS,DETECTOR
319,deep-inelastic scattering,COLLISION
319,NOvA experiment,EXPERIMENT
319,100 TeV,ENERGY
319,proton,PARTICLE
319,BaBar,DETECTOR
319,kaon,PARTICLE
319,NOvA,DETECTOR
319,HERA,FACILITY
320,Large Hadron Collider,FACILITY
320,heavy-ion collisions,COLLISION
320,LHCb experiment,EXPERIMENT
320,14 TeV,ENERGY
320,gluon,PARTICLE
320,FASER,DETECTOR
320,LHCb,DETECTOR
320,LHC,FACILITY
321,BaBar experiment,EXPERIMENT
321,Pb-Pb collisions,COLLISION
321,Fermilab,FACILITY
321,MoEDAL,DETECTOR
321,BaBar,DETECTOR
321,7 TeV,ENERGY
321,muon,PARTICLE
322,Large Hadron Collider,FACILITY
322,p-Pb collisions,COLLISION
322,CDF experiment,EXPERIMENT
322,Omega baryon,PARTICLE
322,900 GeV,ENERGY
322,ATLAS,DETECTOR
322,CDF,DETECTOR
323,MicroBooNE experiment,EXPERIMENT
323,heavy-ion collisions,COLLISION
323,Higgs boson,PARTICLE
323,MicroBooNE,DETECTOR
323,6.5 TeV,ENERGY
323,TOTEM,DETECTOR
323,DESY,FACILITY
324,COMPASS experiment,EXPERIMENT
324,Pb-Pb collisions,COLLISION
324,neutrino,PARTICLE
324,10.6 TeV,ENERGY
324,SND@LHC,DETECTOR
324,COMPASS,DETECTOR
324,SPS,FACILITY
324,LHC,FACILITY
325,electron-positron collisions,COLLISION
325,ATLAS experiment,EXPERIMENT
325,electron,PARTICLE
325,positron,PARTICLE
325,10.6 TeV,ENERGY
325,W boson,PARTICLE
325,HERA-B,DETECTOR
325,ATLAS,DETECTOR
325,HERA,FACILITY
325,KEK,FACILITY
326,electron-positron collisions,COLLISION
326,TOTEM experiment,EXPERIMENT
326,strange quark,PARTICLE
326,electron,PARTICLE
326,positron,PARTICLE
326,Belle II,DETECTOR
326,14 TeV,ENERGY
326,TOTEM,DETECTOR
326,LHC,FACILITY
327,Brookhaven National Laboratory,FACILITY
327,LHCb experiment,EXPERIMENT
327,p-Pb collisions,COLLISION
327,antiproton,PARTICLE
327,200 GeV,ENERGY
327,proton,PARTICLE
327,KLOE-2,DETECTOR
327,LHCb,DETECTOR
327,LHC,FACILITY
328,Brookhaven National Laboratory,FACILITY
328,KLOE-2 experiment,EXPERIMENT
328,pp collisions,COLLISION
328,tau neutrino,PARTICLE
328,neutrino,PARTICLE
328,100 TeV,ENERGY
328,proton,PARTICLE
328,KLOE-2,DETECTOR
329,BaBar experiment,EXPERIMENT
329,pp collisions,COLLISION
329,2.76 TeV,ENERGY
329,COMPASS,DETECTOR
329,BaBar,DETECTOR
329,pion,PARTICLE
329,HERA,FACILITY
330,LHCf experiment,EXPERIMENT
330,pp collisions,COLLISION
330,chargino,PARTICLE
330,Tevatron,FACILITY
330,14 TeV,ENERGY
330,NA62,DETECTOR
330,LHCf,DETECTOR
330,LHC,FACILITY
331,Large Hadron Collider,FACILITY
331,heavy-ion collisions,COLLISION
331,CMS experiment,EXPERIMENT
331,900 GeV,ENERGY
331,gluon,PARTICLE
331,NA62,DETECTOR
331,CMS,DETECTOR
332,electron-positron collisions,COLLISION
332,Jefferson Laboratory,FACILITY
332,heavy-ion collisions,COLLISION
332,CMS experiment,EXPERIMENT
332,Higgs boson,PARTICLE
332,electron,PARTICLE
332,positron,PARTICLE
332,10.6 TeV,ENERGY
332,KLOE-2,DETECTOR
332,CMS,DETECTOR
332,LHC,FACILITY
333,heavy-ion collisions,COLLISION
333,COMPASS experiment,EXPERIMENT
333,pp collisions,COLLISION
333,COMPASS,DETECTOR
333,photon,PARTICLE
333,TOTEM,DETECTOR
333,7 TeV,ENERGY
333,DESY,FACILITY
334,heavy-ion collisions,COLLISION
334,NA62 experiment,EXPERIMENT
334,J/psi meson,PARTICLE
334,Tevatron,FACILITY
334,14 TeV,ENERGY
334,BaBar,DETECTOR
334,NA62,DETECTOR
